sourceTaxonId;sourceTaxonName;sourceLifestageName;interactionTypeName;targetGenericItemName;localityName;reference1Id;reference2Id;reference3Id;reference4Id
M76;Erinaceus europaeus;all;eats;fruit;EUROPE;MAMref6;MAMref8;;
M76;Erinaceus europaeus;all;eats;invertebrates;EUROPE;MAMref6;MAMref8;;
M77;Erinaceus roumanicus;all;eats;mushrooms;EUROPE;MAMref8;;;
M77;Erinaceus roumanicus;all;eats;seeds nuts and grains;EUROPE;MAMref8;;;
M77;Erinaceus roumanicus;all;eats;fruit;EUROPE;MAMref8;;;
M77;Erinaceus roumanicus;all;eats;invertebrates;EUROPE;MAMref8;;;
M78;Felis chaus;all;eats;fruit;EUROPE;MAMref4;;;
M78;Felis chaus;all;eats;invertebrates;EUROPE;MAMref4;;;
M78;Felis chaus;all;eats;fish;EUROPE;MAMref4;;;
M78;Felis chaus;all;eats;domestic animals;EUROPE;MAMref4;;;
M79;Felis margarita;all;eats;fruit;EUROPE;MAMref4;MAMref22;;
M79;Felis margarita;all;eats;invertebrates;EUROPE;MAMref4;MAMref22;;
M80;Felis silvestris;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref15;
M80;Felis silvestris;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;
M80;Felis silvestris;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref15;
M80;Felis silvestris;all;eats;domestic animals;EUROPE;MAMref4;MAMref7;MAMref15;
M81;Galemys pyrenaicus;all;eats;invertebrates;EUROPE;MAMref7;MAMref8;MAMref23;
M81;Galemys pyrenaicus;all;eats;fish;EUROPE;MAMref7;MAMref8;MAMref23;
M82;Gazella subgutturosa;all;eats;other plant parts;EUROPE;MAMref2;MAMref24;;
M83;Genetta genetta;all;eats;mushrooms;EUROPE;MAMref4;MAMref7;MAMref25;
M83;Genetta genetta;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref7;MAMref25;
M83;Genetta genetta;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref25;
M83;Genetta genetta;all;eats;other plant parts;EUROPE;MAMref4;MAMref7;MAMref25;
M83;Genetta genetta;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref25;
M83;Genetta genetta;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref25;
M83;Genetta genetta;all;eats;domestic animals;EUROPE;MAMref4;MAMref7;MAMref25;
M84;Dipodillus dasyurus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M84;Dipodillus dasyurus;all;eats;fruit;EUROPE;MAMref1;;;
M84;Dipodillus dasyurus;all;eats;invertebrates;EUROPE;MAMref1;;;
M85;Glis glis;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;MAMref26;
M85;Glis glis;all;eats;fruit;EUROPE;MAMref6;MAMref19;MAMref26;
M85;Glis glis;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;MAMref26;
M85;Glis glis;all;eats;invertebrates;EUROPE;MAMref6;MAMref19;MAMref26;
M86;Gulo gulo;all;eats;mushrooms;EUROPE;MAMref4;MAMref27;;
M86;Gulo gulo;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref27;;
M86;Gulo gulo;all;eats;fruit;EUROPE;MAMref4;MAMref27;;
M86;Gulo gulo;all;eats;invertebrates;EUROPE;MAMref4;MAMref27;;
M86;Gulo gulo;all;eats;fish;EUROPE;MAMref4;MAMref27;;
M87;Hemiechinus auritus;all;eats;mushrooms;EUROPE;MAMref8;;;
M87;Hemiechinus auritus;all;eats;seeds nuts and grains;EUROPE;MAMref8;;;
M87;Hemiechinus auritus;all;eats;fruit;EUROPE;MAMref8;;;
M87;Hemiechinus auritus;all;eats;invertebrates;EUROPE;MAMref8;;;
M88;Herpestes ichneumon;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref7;;
M88;Herpestes ichneumon;all;eats;fruit;EUROPE;MAMref4;MAMref7;;
M88;Herpestes ichneumon;all;eats;other plant parts;EUROPE;MAMref4;MAMref7;;
M88;Herpestes ichneumon;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;;
M88;Herpestes ichneumon;all;eats;fish;EUROPE;MAMref4;MAMref7;;
M88;Herpestes ichneumon;all;eats;domestic animals;EUROPE;MAMref4;MAMref7;;
M89;Hyaena hyaena;all;eats;seeds nuts and grains;EUROPE;MAMref4;;;
M89;Hyaena hyaena;all;eats;fruit;EUROPE;MAMref4;;;
M89;Hyaena hyaena;all;eats;other plant parts;EUROPE;MAMref4;;;
M89;Hyaena hyaena;all;eats;invertebrates;EUROPE;MAMref4;;;
M89;Hyaena hyaena;all;eats;fish;EUROPE;MAMref4;;;
M89;Hyaena hyaena;all;eats;domestic animals;EUROPE;MAMref4;;;
M90;Hypsugo savii;all;eats;invertebrates;EUROPE;MAMref7;MAMref10;MAMref11;
M91;Hystrix cristata;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;;
M91;Hystrix cristata;all;eats;fruit;EUROPE;MAMref6;MAMref19;;
M91;Hystrix cristata;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;;
M92;Hystrix indica;all;eats;seeds nuts and grains;EUROPE;MAMref19;;;
M92;Hystrix indica;all;eats;fruit;EUROPE;MAMref19;;;
M92;Hystrix indica;all;eats;other plant parts;EUROPE;MAMref19;;;
M93;Lagurus lagurus;all;eats;mosses and lichens;EUROPE;MAMref1;;;
M93;Lagurus lagurus;all;eats;other plant parts;EUROPE;MAMref1;;;
M93;Lagurus lagurus;all;eats;invertebrates;EUROPE;MAMref1;;;
M94;Lemmus lemmus;all;eats;mosses and lichens;EUROPE;MAMref1;;;
M94;Lemmus lemmus;all;eats;other plant parts;EUROPE;MAMref1;;;
M95;Lemmus sibiricus;all;eats;mosses and lichens;EUROPE;MAMref1;;;
M95;Lemmus sibiricus;all;eats;other plant parts;EUROPE;MAMref1;;;
M96;Lepus capensis;all;eats;mushrooms;EUROPE;MAMref6;MAMref19;;
M96;Lepus capensis;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;;
M96;Lepus capensis;all;eats;fruit;EUROPE;MAMref6;MAMref19;;
M96;Lepus capensis;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;;
M97;Lepus castroviejoi;all;eats;mushrooms;EUROPE;MAMref7;MAMref19;;
M97;Lepus castroviejoi;all;eats;seeds nuts and grains;EUROPE;MAMref7;MAMref19;;
M97;Lepus castroviejoi;all;eats;fruit;EUROPE;MAMref7;MAMref19;;
M97;Lepus castroviejoi;all;eats;other plant parts;EUROPE;MAMref7;MAMref19;;
M98;Lepus corsicanus;all;eats;mushrooms;EUROPE;MAMref6;MAMref19;;
M98;Lepus corsicanus;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;;
M98;Lepus corsicanus;all;eats;fruit;EUROPE;MAMref6;MAMref19;;
M98;Lepus corsicanus;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;;
M99;Lepus europaeus;all;eats;mushrooms;EUROPE;MAMref6;MAMref19;;
M99;Lepus europaeus;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;;
M99;Lepus europaeus;all;eats;fruit;EUROPE;MAMref6;MAMref19;;
M99;Lepus europaeus;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;;
M100;Lepus granatensis;all;eats;mushrooms;EUROPE;MAMref7;MAMref19;;
M100;Lepus granatensis;all;eats;seeds nuts and grains;EUROPE;MAMref7;MAMref19;;
M100;Lepus granatensis;all;eats;fruit;EUROPE;MAMref7;MAMref19;;
M100;Lepus granatensis;all;eats;other plant parts;EUROPE;MAMref7;MAMref19;;
M101;Lepus timidus;all;eats;mushrooms;EUROPE;MAMref6;MAMref19;MAMref28;
M101;Lepus timidus;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;MAMref28;
M101;Lepus timidus;all;eats;fruit;EUROPE;MAMref6;MAMref19;MAMref28;
M101;Lepus timidus;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;MAMref28;
M102;Lepus tolai;all;eats;mushrooms;EUROPE;MAMref19;;;
M102;Lepus tolai;all;eats;seeds nuts and grains;EUROPE;MAMref19;;;
M102;Lepus tolai;all;eats;fruit;EUROPE;MAMref19;;;
M102;Lepus tolai;all;eats;other plant parts;EUROPE;MAMref19;;;
M103;Lutra lutra;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;MAMref29
M103;Lutra lutra;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref15;MAMref29
M104;Lynx lynx;all;eats;fruit;EUROPE;MAMref4;MAMref15;MAMref30;
M104;Lynx lynx;all;eats;invertebrates;EUROPE;MAMref4;MAMref15;MAMref30;
M104;Lynx lynx;all;eats;domestic animals;EUROPE;MAMref4;MAMref15;MAMref30;
M105;Lynx pardinus;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;;
M107;Marmota baibacina;all;eats;seeds nuts and grains;EUROPE;MAMref19;;;
M107;Marmota baibacina;all;eats;fruit;EUROPE;MAMref19;;;
M107;Marmota baibacina;all;eats;other plant parts;EUROPE;MAMref19;;;
M108;Marmota bobak;all;eats;seeds nuts and grains;EUROPE;MAMref19;;;
M108;Marmota bobak;all;eats;fruit;EUROPE;MAMref19;;;
M108;Marmota bobak;all;eats;other plant parts;EUROPE;MAMref19;;;
M109;Marmota marmota;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;;
M109;Marmota marmota;all;eats;fruit;EUROPE;MAMref6;MAMref19;;
M109;Marmota marmota;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;;
M109;Marmota marmota;all;eats;invertebrates;EUROPE;MAMref6;MAMref19;;
M110;Martes foina;all;eats;mushrooms;EUROPE;MAMref4;MAMref7;MAMref15;
M110;Martes foina;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref15;
M110;Martes foina;all;eats;other plant parts;EUROPE;MAMref4;MAMref7;MAMref15;
M110;Martes foina;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;
M110;Martes foina;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref15;
M110;Martes foina;all;eats;domestic animals;EUROPE;MAMref4;MAMref7;MAMref15;
M111;Martes martes;all;eats;mushrooms;EUROPE;MAMref4;MAMref7;MAMref15;
M111;Martes martes;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref15;
M111;Martes martes;all;eats;other plant parts;EUROPE;MAMref4;MAMref7;MAMref15;
M111;Martes martes;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;
M111;Martes martes;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref15;
M111;Martes martes;all;eats;domestic animals;EUROPE;MAMref4;MAMref7;MAMref15;
M112;Martes zibellina;all;eats;mushrooms;EUROPE;MAMref4;MAMref31;;
M112;Martes zibellina;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref31;;
M112;Martes zibellina;all;eats;fruit;EUROPE;MAMref4;MAMref31;;
M112;Martes zibellina;all;eats;other plant parts;EUROPE;MAMref4;MAMref31;;
M112;Martes zibellina;all;eats;invertebrates;EUROPE;MAMref4;MAMref31;;
M112;Martes zibellina;all;eats;fish;EUROPE;MAMref4;MAMref31;;
M113;Meles leucurus;all;eats;mushrooms;EUROPE;MAMref4;;;
M113;Meles leucurus;all;eats;seeds nuts and grains;EUROPE;MAMref4;;;
M113;Meles leucurus;all;eats;fruit;EUROPE;MAMref4;;;
M113;Meles leucurus;all;eats;other plant parts;EUROPE;MAMref4;;;
M113;Meles leucurus;all;eats;invertebrates;EUROPE;MAMref4;;;
M114;Meles meles;all;eats;mushrooms;EUROPE;MAMref4;MAMref7;MAMref15;
M114;Meles meles;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref7;MAMref15;
M114;Meles meles;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref15;
M114;Meles meles;all;eats;other plant parts;EUROPE;MAMref4;MAMref7;MAMref15;
M114;Meles meles;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;
M114;Meles meles;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref15;
M115;Meriones crassus;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref32;;
M115;Meriones crassus;all;eats;fruit;EUROPE;MAMref1;MAMref32;;
M115;Meriones crassus;all;eats;invertebrates;EUROPE;MAMref1;MAMref32;;
M116;Meriones dahli;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M116;Meriones dahli;all;eats;fruit;EUROPE;MAMref1;;;
M116;Meriones dahli;all;eats;invertebrates;EUROPE;MAMref1;;;
M117;Meriones libycus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M117;Meriones libycus;all;eats;fruit;EUROPE;MAMref1;;;
M117;Meriones libycus;all;eats;invertebrates;EUROPE;MAMref1;;;
M118;Meriones meridianus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M118;Meriones meridianus;all;eats;fruit;EUROPE;MAMref1;;;
M118;Meriones meridianus;all;eats;invertebrates;EUROPE;MAMref1;;;
M119;Meriones persicus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M119;Meriones persicus;all;eats;fruit;EUROPE;MAMref1;;;
M119;Meriones persicus;all;eats;invertebrates;EUROPE;MAMref1;;;
M120;Meriones tamariscinus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M120;Meriones tamariscinus;all;eats;fruit;EUROPE;MAMref1;;;
M120;Meriones tamariscinus;all;eats;invertebrates;EUROPE;MAMref1;;;
M121;Meriones tristrami;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M121;Meriones tristrami;all;eats;fruit;EUROPE;MAMref1;;;
M121;Meriones tristrami;all;eats;invertebrates;EUROPE;MAMref1;;;
M122;Meriones vinogradovi;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M122;Meriones vinogradovi;all;eats;fruit;EUROPE;MAMref1;;;
M122;Meriones vinogradovi;all;eats;invertebrates;EUROPE;MAMref1;;;
M123;Mesocricetus auratus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M123;Mesocricetus auratus;all;eats;fruit;EUROPE;MAMref1;;;
M123;Mesocricetus auratus;all;eats;other plant parts;EUROPE;MAMref1;;;
M123;Mesocricetus auratus;all;eats;invertebrates;EUROPE;MAMref1;;;
M124;Mesocricetus brandti;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M124;Mesocricetus brandti;all;eats;fruit;EUROPE;MAMref1;;;
M124;Mesocricetus brandti;all;eats;other plant parts;EUROPE;MAMref1;;;
M124;Mesocricetus brandti;all;eats;invertebrates;EUROPE;MAMref1;;;
M125;Mesocricetus newtoni;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M125;Mesocricetus newtoni;all;eats;fruit;EUROPE;MAMref1;;;
M125;Mesocricetus newtoni;all;eats;other plant parts;EUROPE;MAMref1;;;
M125;Mesocricetus newtoni;all;eats;invertebrates;EUROPE;MAMref1;;;
M126;Mesocricetus raddei;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M126;Mesocricetus raddei;all;eats;fruit;EUROPE;MAMref1;;;
M126;Mesocricetus raddei;all;eats;other plant parts;EUROPE;MAMref1;;;
M126;Mesocricetus raddei;all;eats;invertebrates;EUROPE;MAMref1;;;
M127;Micromys minutus;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref6;MAMref7;
M127;Micromys minutus;all;eats;fruit;EUROPE;MAMref1;MAMref6;MAMref7;
M127;Micromys minutus;all;eats;other plant parts;EUROPE;MAMref1;MAMref6;MAMref7;
M127;Micromys minutus;all;eats;invertebrates;EUROPE;MAMref1;MAMref6;MAMref7;
M128;Microtus agrestis;all;eats;mushrooms;EUROPE;MAMref1;MAMref6;MAMref7;MAMref33
M128;Microtus agrestis;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref6;MAMref7;MAMref33
M128;Microtus agrestis;all;eats;fruit;EUROPE;MAMref1;MAMref6;MAMref7;MAMref33
M128;Microtus agrestis;all;eats;other plant parts;EUROPE;MAMref1;MAMref6;MAMref7;MAMref33
M129;Microtus anatolicus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M129;Microtus anatolicus;all;eats;fruit;EUROPE;MAMref1;;;
M129;Microtus anatolicus;all;eats;other plant parts;EUROPE;MAMref1;;;
M130;Microtus arvalis;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref6;MAMref7;
M130;Microtus arvalis;all;eats;fruit;EUROPE;MAMref1;MAMref6;MAMref7;
M130;Microtus arvalis;all;eats;other plant parts;EUROPE;MAMref1;MAMref6;MAMref7;
M131;Microtus bavaricus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M131;Microtus bavaricus;all;eats;fruit;EUROPE;MAMref1;;;
M131;Microtus bavaricus;all;eats;other plant parts;EUROPE;MAMref1;;;
M132;Microtus brachycercus;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref6;;
M132;Microtus brachycercus;all;eats;fruit;EUROPE;MAMref1;MAMref6;;
M132;Microtus brachycercus;all;eats;other plant parts;EUROPE;MAMref1;MAMref6;;
M133;Microtus cabrerae;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref7;MAMref34;
M133;Microtus cabrerae;all;eats;fruit;EUROPE;MAMref1;MAMref7;MAMref34;
M133;Microtus cabrerae;all;eats;other plant parts;EUROPE;MAMref1;MAMref7;MAMref34;
M133;Microtus cabrerae;all;eats;invertebrates;EUROPE;MAMref1;MAMref7;MAMref34;
M134;Microtus daghestanicus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M134;Microtus daghestanicus;all;eats;fruit;EUROPE;MAMref1;;;
M134;Microtus daghestanicus;all;eats;other plant parts;EUROPE;MAMref1;;;
M135;Microtus dogramacii;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M135;Microtus dogramacii;all;eats;fruit;EUROPE;MAMref1;;;
M135;Microtus dogramacii;all;eats;other plant parts;EUROPE;MAMref1;;;
M136;Microtus duodecimcostatus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M136;Microtus duodecimcostatus;all;eats;fruit;EUROPE;MAMref1;;;
M136;Microtus duodecimcostatus;all;eats;other plant parts;EUROPE;MAMref1;;;
M137;Microtus felteni;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M137;Microtus felteni;all;eats;fruit;EUROPE;MAMref1;;;
M137;Microtus felteni;all;eats;other plant parts;EUROPE;MAMref1;;;
M138;Microtus gerbei;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M138;Microtus gerbei;all;eats;fruit;EUROPE;MAMref1;;;
M138;Microtus gerbei;all;eats;other plant parts;EUROPE;MAMref1;;;
M139;Microtus gregalis;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M139;Microtus gregalis;all;eats;fruit;EUROPE;MAMref1;;;
M139;Microtus gregalis;all;eats;other plant parts;EUROPE;MAMref1;;;
M140;Microtus guentheri;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M140;Microtus guentheri;all;eats;fruit;EUROPE;MAMref1;;;
M140;Microtus guentheri;all;eats;other plant parts;EUROPE;MAMref1;;;
M141;Microtus levis;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M141;Microtus levis;all;eats;fruit;EUROPE;MAMref1;;;
M141;Microtus levis;all;eats;other plant parts;EUROPE;MAMref1;;;
M142;Microtus liechtensteini;all;eats;mushrooms;EUROPE;MAMref1;;;
M142;Microtus liechtensteini;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M142;Microtus liechtensteini;all;eats;fruit;EUROPE;MAMref1;;;
M142;Microtus liechtensteini;all;eats;other plant parts;EUROPE;MAMref1;;;
M143;Microtus lusitanicus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M143;Microtus lusitanicus;all;eats;fruit;EUROPE;MAMref1;;;
M143;Microtus lusitanicus;all;eats;other plant parts;EUROPE;MAMref1;;;
M144;Microtus majori;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M144;Microtus majori;all;eats;fruit;EUROPE;MAMref1;;;
M144;Microtus majori;all;eats;other plant parts;EUROPE;MAMref1;;;
M145;Microtus middendorffi;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M145;Microtus middendorffi;all;eats;fruit;EUROPE;MAMref1;;;
M145;Microtus middendorffi;all;eats;other plant parts;EUROPE;MAMref1;;;
M146;Microtus multiplex;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M146;Microtus multiplex;all;eats;fruit;EUROPE;MAMref1;;;
M146;Microtus multiplex;all;eats;other plant parts;EUROPE;MAMref1;;;
M147;Microtus daghestanicus nasarovi;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M147;Microtus daghestanicus nasarovi;all;eats;fruit;EUROPE;MAMref1;;;
M147;Microtus daghestanicus nasarovi;all;eats;other plant parts;EUROPE;MAMref1;;;
M148;Microtus oeconomus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M148;Microtus oeconomus;all;eats;fruit;EUROPE;MAMref1;;;
M148;Microtus oeconomus;all;eats;other plant parts;EUROPE;MAMref1;;;
M149;Microtus savii;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref6;;
M149;Microtus savii;all;eats;fruit;EUROPE;MAMref1;MAMref6;;
M149;Microtus savii;all;eats;other plant parts;EUROPE;MAMref1;MAMref6;;
M150;Microtus schidlovskii;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M150;Microtus schidlovskii;all;eats;fruit;EUROPE;MAMref1;;;
M150;Microtus schidlovskii;all;eats;other plant parts;EUROPE;MAMref1;;;
M151;Microtus socialis;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M151;Microtus socialis;all;eats;fruit;EUROPE;MAMref1;;;
M151;Microtus socialis;all;eats;other plant parts;EUROPE;MAMref1;;;
M152;Microtus subterraneus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M152;Microtus subterraneus;all;eats;fruit;EUROPE;MAMref1;;;
M152;Microtus subterraneus;all;eats;other plant parts;EUROPE;MAMref1;;;
M153;Microtus tatricus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M153;Microtus tatricus;all;eats;fruit;EUROPE;MAMref1;;;
M153;Microtus tatricus;all;eats;other plant parts;EUROPE;MAMref1;;;
M154;Microtus thomasi;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M154;Microtus thomasi;all;eats;fruit;EUROPE;MAMref1;;;
M154;Microtus thomasi;all;eats;other plant parts;EUROPE;MAMref1;;;
M155;Miniopterus schreibersii fuliginosus;all;eats;invertebrates;EUROPE;MAMref11;;;
M156;Miniopterus schreibersii;all;eats;invertebrates;EUROPE;MAMref7;MAMref10;MAMref11;
M157;Mus cypriacus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M157;Mus cypriacus;all;eats;fruit;EUROPE;MAMref1;;;
M157;Mus cypriacus;all;eats;other plant parts;EUROPE;MAMref1;;;
M157;Mus cypriacus;all;eats;invertebrates;EUROPE;MAMref1;;;
M158;Mus macedonicus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M158;Mus macedonicus;all;eats;fruit;EUROPE;MAMref1;;;
M158;Mus macedonicus;all;eats;other plant parts;EUROPE;MAMref1;;;
M158;Mus macedonicus;all;eats;invertebrates;EUROPE;MAMref1;;;
M159;Mus musculus;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref6;MAMref7;
M159;Mus musculus;all;eats;fruit;EUROPE;MAMref1;MAMref6;MAMref7;
M159;Mus musculus;all;eats;other plant parts;EUROPE;MAMref1;MAMref6;MAMref7;
M159;Mus musculus;all;eats;invertebrates;EUROPE;MAMref1;MAMref6;MAMref7;
M160;Mus spicilegus;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref35;;
M160;Mus spicilegus;all;eats;fruit;EUROPE;MAMref1;MAMref35;;
M160;Mus spicilegus;all;eats;other plant parts;EUROPE;MAMref1;MAMref35;;
M160;Mus spicilegus;all;eats;invertebrates;EUROPE;MAMref1;MAMref35;;
M161;Mus spretus;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref7;MAMref36;
M161;Mus spretus;all;eats;fruit;EUROPE;MAMref1;MAMref7;MAMref36;
M161;Mus spretus;all;eats;other plant parts;EUROPE;MAMref1;MAMref7;MAMref36;
M161;Mus spretus;all;eats;invertebrates;EUROPE;MAMref1;MAMref7;MAMref36;
M162;Muscardinus avellanarius;all;eats;seeds nuts and grains;EUROPE;MAMref6;MAMref19;;
M162;Muscardinus avellanarius;all;eats;fruit;EUROPE;MAMref6;MAMref19;;
M162;Muscardinus avellanarius;all;eats;other plant parts;EUROPE;MAMref6;MAMref19;;
M162;Muscardinus avellanarius;all;eats;invertebrates;EUROPE;MAMref6;MAMref19;;
M163;Mustela erminea;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref7;MAMref15;MAMref37
M163;Mustela erminea;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref15;MAMref37
M163;Mustela erminea;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;MAMref37
M164;Mustela eversmanii;all;eats;invertebrates;EUROPE;MAMref4;;;
M164;Mustela eversmanii;all;eats;domestic animals;EUROPE;MAMref4;;;
M165;Mustela lutreola;all;eats;other plant parts;EUROPE;MAMref4;MAMref7;MAMref53;
M165;Mustela lutreola;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref53;
M165;Mustela lutreola;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref53;
M166;Mustela nivalis;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref7;MAMref15;MAMref38
M166;Mustela nivalis;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref15;MAMref38
M166;Mustela nivalis;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;MAMref38
M166;Mustela nivalis;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref15;MAMref38
M166;Mustela nivalis;all;eats;domestic animals;EUROPE;MAMref4;MAMref7;MAMref15;MAMref38
M167;Mustela putorius;all;eats;seeds nuts and grains;EUROPE;MAMref4;MAMref7;MAMref15;
M167;Mustela putorius;all;eats;fruit;EUROPE;MAMref4;MAMref7;MAMref15;
M167;Mustela putorius;all;eats;invertebrates;EUROPE;MAMref4;MAMref7;MAMref15;
M167;Mustela putorius;all;eats;fish;EUROPE;MAMref4;MAMref7;MAMref15;
M168;Mustela sibirica;all;eats;seeds nuts and grains;EUROPE;MAMref4;;;
M168;Mustela sibirica;all;eats;fruit;EUROPE;MAMref4;;;
M168;Mustela sibirica;all;eats;invertebrates;EUROPE;MAMref4;;;
M168;Mustela sibirica;all;eats;fish;EUROPE;MAMref4;;;
M169;Myodes glareolus;all;eats;seeds nuts and grains;EUROPE;MAMref1;MAMref6;MAMref7;
M169;Myodes glareolus;all;eats;fruit;EUROPE;MAMref1;MAMref6;MAMref7;
M169;Myodes glareolus;all;eats;other plant parts;EUROPE;MAMref1;MAMref6;MAMref7;
M170;Myodes rufocanus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M170;Myodes rufocanus;all;eats;fruit;EUROPE;MAMref1;;;
M170;Myodes rufocanus;all;eats;other plant parts;EUROPE;MAMref1;;;
M171;Myodes rutilus;all;eats;seeds nuts and grains;EUROPE;MAMref1;;;
M171;Myodes rutilus;all;eats;fruit;EUROPE;MAMref1;;;
M171;Myodes rutilus;all;eats;other plant parts;EUROPE;MAMref1;;;
M172;Myomimus roachi;all;eats;seeds nuts and grains;EUROPE;MAMref19;;;
M172;Myomimus roachi;all;eats;fruit;EUROPE;MAMref19;;;
M172;Myomimus roachi;all;eats;other plant parts;EUROPE;MAMref19;;;
M172;Myomimus roachi;all;eats;invertebrates;EUROPE;MAMref19;;;
